Leitura,Data,Hora,Temperatura(C),Umidade(%)
602,2025-10-02,13:05:52,26.30,54.10
603,2025-10-02,13:06:12,26.30,53.90
604,2025-10-02,13:06:32,26.30,53.90
605,2025-10-02,13:06:52,26.30,54.00
606,2025-10-02,13:07:12,26.30,54.20
607,2025-10-02,13:07:32,26.30,54.20
608,2025-10-02,13:07:52,26.40,54.30
609,2025-10-02,13:08:12,26.40,54.40
610,2025-10-02,13:08:32,26.50,54.00
611,2025-10-02,13:08:52,26.50,53.70
612,2025-10-02,13:09:12,26.50,53.80
613,2025-10-02,13:09:32,26.50,54.10
614,2025-10-02,13:09:52,26.50,53.60
615,2025-10-02,13:10:12,26.50,53.50
616,2025-10-02,13:10:32,26.50,53.60
617,2025-10-02,13:10:52,26.50,53.60
618,2025-10-02,13:11:12,26.50,53.70
619,2025-10-02,13:11:32,26.40,53.60
620,2025-10-02,13:11:52,26.40,53.80
621,2025-10-02,13:12:12,26.40,53.90
622,2025-10-02,13:12:32,26.40,53.80
623,2025-10-02,13:12:52,26.40,53.90
624,2025-10-02,13:13:12,26.40,53.80
625,2025-10-02,13:13:32,26.50,54.00
626,2025-10-02,13:13:52,26.50,53.90
627,2025-10-02,13:14:12,26.60,53.60
628,2025-10-02,13:14:32,26.60,53.60
629,2025-10-02,13:14:52,26.60,53.40
630,2025-10-02,13:15:12,26.60,53.70
631,2025-10-02,13:15:32,26.60,53.90
632,2025-10-02,13:15:52,26.60,53.70
633,2025-10-02,13:16:12,26.60,53.40
634,2025-10-02,13:16:32,26.70,53.60
635,2025-10-02,13:16:52,26.70,53.40
636,2025-10-02,13:17:12,26.70,53.30
637,2025-10-02,13:17:32,26.70,53.20
638,2025-10-02,13:17:52,26.60,53.30
639,2025-10-02,13:18:12,26.60,53.40
640,2025-10-02,13:18:32,26.60,53.30
641,2025-10-02,13:18:52,26.60,53.40
642,2025-10-02,13:19:12,26.60,53.30
643,2025-10-02,13:19:32,26.60,53.30
644,2025-10-02,13:19:52,26.60,53.30
645,2025-10-02,13:20:12,26.60,53.40
646,2025-10-02,13:20:32,26.70,53.70
647,2025-10-02,13:20:52,26.70,53.00
648,2025-10-02,13:21:12,26.80,53.10
649,2025-10-02,13:21:32,26.80,52.80
650,2025-10-02,13:21:52,26.80,52.90
651,2025-10-02,13:22:12,26.70,53.10
652,2025-10-02,13:22:32,26.70,53.10
653,2025-10-02,13:22:52,26.70,53.00
654,2025-10-02,13:23:12,26.70,53.10
655,2025-10-02,13:23:32,26.70,53.60
656,2025-10-02,13:23:52,26.80,53.10
657,2025-10-02,13:24:12,26.70,52.70
658,2025-10-02,13:24:32,26.70,52.90
659,2025-10-02,13:24:52,26.80,52.90
660,2025-10-02,13:25:12,26.80,52.80
661,2025-10-02,13:25:32,26.80,52.70
662,2025-10-02,13:25:52,26.80,52.60
663,2025-10-02,13:26:12,26.80,52.40
664,2025-10-02,13:26:32,26.80,52.40
665,2025-10-02,13:26:52,26.80,52.40
666,2025-10-02,13:27:12,26.80,53.00
667,2025-10-02,13:27:32,26.80,52.60
668,2025-10-02,13:27:52,26.90,52.50
669,2025-10-02,13:28:12,26.90,52.40
670,2025-10-02,13:28:32,26.90,52.20
671,2025-10-02,13:28:52,26.90,52.40
672,2025-10-02,13:29:12,26.90,52.10
673,2025-10-02,13:29:32,26.90,51.80
674,2025-10-02,13:29:52,26.90,52.00
675,2025-10-02,13:30:12,26.80,52.10
676,2025-10-02,13:30:32,26.80,52.30
677,2025-10-02,13:30:52,26.80,52.30
678,2025-10-02,13:31:12,26.90,52.10
679,2025-10-02,13:31:32,26.90,52.30
680,2025-10-02,13:31:52,26.90,52.50
681,2025-10-02,13:32:12,26.90,52.40
682,2025-10-02,13:32:32,26.90,52.60
683,2025-10-02,13:32:52,27.00,52.30
684,2025-10-02,13:33:12,27.00,51.80
685,2025-10-02,13:33:32,27.00,51.40
686,2025-10-02,13:33:52,27.00,51.40
687,2025-10-02,13:34:12,27.00,51.60
688,2025-10-02,13:34:32,27.00,51.80
689,2025-10-02,13:34:52,27.00,52.00
690,2025-10-02,13:35:12,27.00,51.90
691,2025-10-02,13:35:32,27.00,51.60
692,2025-10-02,13:35:52,26.90,51.50
693,2025-10-02,13:36:12,26.80,51.70
694,2025-10-02,13:36:32,26.80,51.90
695,2025-10-02,13:36:52,26.80,52.30
696,2025-10-02,13:37:12,26.80,52.50
697,2025-10-02,13:37:32,26.80,52.30
698,2025-10-02,13:37:52,26.90,52.50
699,2025-10-02,13:38:12,26.90,52.50
700,2025-10-02,13:38:32,27.00,51.90
701,2025-10-02,13:38:52,27.00,52.10
702,2025-10-02,13:39:12,26.90,52.30
703,2025-10-02,13:39:32,26.90,51.50
704,2025-10-02,13:39:52,26.90,51.40
705,2025-10-02,13:40:12,26.90,51.40
706,2025-10-02,13:40:32,26.90,51.20
707,2025-10-02,13:40:52,26.80,51.20
708,2025-10-02,13:41:12,26.80,51.80
709,2025-10-02,13:41:32,26.80,52.10
710,2025-10-02,13:41:52,26.80,52.30
711,2025-10-02,13:42:12,26.80,52.00
712,2025-10-02,13:42:32,26.80,51.90
713,2025-10-02,13:42:52,26.90,52.10
714,2025-10-02,13:43:12,26.90,51.70
715,2025-10-02,13:43:32,26.90,51.60
716,2025-10-02,13:43:52,26.90,51.70
717,2025-10-02,13:44:12,26.90,51.90
718,2025-10-02,13:44:32,26.90,51.60
719,2025-10-02,13:44:52,26.90,51.90
720,2025-10-02,13:45:12,26.80,52.20
721,2025-10-02,13:45:32,26.80,52.60
722,2025-10-02,13:45:52,26.80,51.90
723,2025-10-02,13:46:12,26.80,51.50
724,2025-10-02,13:46:32,26.80,51.70
725,2025-10-02,13:46:52,26.80,52.00
726,2025-10-02,13:47:12,26.80,52.10
727,2025-10-02,13:47:32,26.80,52.00
728,2025-10-02,13:47:52,26.80,51.80
729,2025-10-02,13:48:12,26.80,51.80
730,2025-10-02,13:48:32,26.80,52.10
731,2025-10-02,13:48:52,26.80,52.10
732,2025-10-02,13:49:12,26.70,51.80
733,2025-10-02,13:49:32,26.70,51.70
734,2025-10-02,13:49:52,26.70,51.80
735,2025-10-02,13:50:12,26.70,52.00
736,2025-10-02,13:50:32,26.70,52.70
737,2025-10-02,13:50:52,26.70,52.80
738,2025-10-02,13:51:12,26.70,53.00
739,2025-10-02,13:51:32,26.70,52.50
740,2025-10-02,13:51:52,26.70,52.30
741,2025-10-02,13:52:12,26.70,52.30
742,2025-10-02,13:52:32,26.70,52.40
743,2025-10-02,13:52:52,26.80,52.20
744,2025-10-02,13:53:12,26.80,52.20
745,2025-10-02,13:53:32,26.80,52.00
746,2025-10-02,13:53:52,26.80,52.00
747,2025-10-02,13:54:12,26.80,52.10
748,2025-10-02,13:54:32,26.80,52.20
749,2025-10-02,13:54:52,26.80,52.50
750,2025-10-02,13:55:12,26.80,52.60
751,2025-10-02,13:55:32,26.80,51.90
752,2025-10-02,13:55:52,26.80,52.10
753,2025-10-02,13:56:12,26.80,52.30
754,2025-10-02,13:56:32,26.80,52.00
755,2025-10-02,13:56:52,26.80,51.80
756,2025-10-02,13:57:12,26.80,51.60
757,2025-10-02,13:57:32,26.80,52.10
758,2025-10-02,13:57:52,26.80,52.20
759,2025-10-02,13:58:12,26.80,52.10
760,2025-10-02,13:58:32,26.80,52.50
761,2025-10-02,13:58:52,26.80,52.60
762,2025-10-02,13:59:12,26.80,52.80
763,2025-10-02,13:59:32,26.80,53.00
764,2025-10-02,13:59:52,26.80,52.80
765,2025-10-02,14:00:12,26.90,52.20
766,2025-10-02,14:00:32,26.90,52.20
767,2025-10-02,14:00:52,26.90,52.40
768,2025-10-02,14:01:12,26.90,52.30
769,2025-10-02,14:01:32,26.90,52.00
770,2025-10-02,14:01:52,26.90,52.00
771,2025-10-02,14:02:12,26.90,51.80
772,2025-10-02,14:02:32,26.90,52.00
773,2025-10-02,14:02:52,26.90,51.90
774,2025-10-02,14:03:12,27.00,52.00
775,2025-10-02,14:03:32,26.90,52.00
776,2025-10-02,14:03:52,27.00,52.10
777,2025-10-02,14:04:12,26.90,52.00
778,2025-10-02,14:04:32,26.90,51.60
779,2025-10-02,14:04:52,26.90,51.60
780,2025-10-02,14:05:12,26.90,51.90
781,2025-10-02,14:05:32,26.90,52.10
782,2025-10-02,14:05:52,26.90,53.30
783,2025-10-02,14:06:12,26.90,53.90
784,2025-10-02,14:06:32,26.90,53.70
785,2025-10-02,14:06:52,26.80,53.40
786,2025-10-02,14:07:12,26.80,53.70
787,2025-10-02,14:07:32,26.80,53.60
788,2025-10-02,14:07:52,26.80,53.60
789,2025-10-02,14:08:12,26.80,53.50
790,2025-10-02,14:08:32,26.80,53.50
791,2025-10-02,14:08:52,26.80,53.60
792,2025-10-02,14:09:12,26.80,53.50
793,2025-10-02,14:09:32,26.80,54.00
794,2025-10-02,14:09:52,26.80,53.80
795,2025-10-02,14:10:12,26.80,53.10
796,2025-10-02,14:10:32,26.80,52.80
797,2025-10-02,14:10:52,26.90,52.70
798,2025-10-02,14:11:12,26.90,52.30
799,2025-10-02,14:11:32,26.90,52.10
800,2025-10-02,14:11:52,26.90,52.20
801,2025-10-02,14:12:12,26.90,52.10
802,2025-10-02,14:12:32,27.00,52.30
803,2025-10-02,14:12:52,27.00,51.80
804,2025-10-02,14:13:12,27.00,52.20
805,2025-10-02,14:13:32,27.00,51.70
806,2025-10-02,14:13:52,26.90,51.60
807,2025-10-02,14:14:12,26.90,51.50
808,2025-10-02,14:14:32,26.90,51.80
809,2025-10-02,14:14:52,26.90,51.90
810,2025-10-02,14:15:12,26.80,52.00
811,2025-10-02,14:15:32,26.80,52.10
812,2025-10-02,14:15:52,26.80,52.20
813,2025-10-02,14:16:12,26.80,52.20
814,2025-10-02,14:16:32,26.80,52.50
815,2025-10-02,14:16:52,26.80,52.40
816,2025-10-02,14:17:12,26.80,52.70
817,2025-10-02,14:17:32,26.70,53.70
818,2025-10-02,14:17:52,26.70,54.10
819,2025-10-02,14:18:12,26.60,54.10
820,2025-10-02,14:18:32,26.60,54.90
821,2025-10-02,14:18:52,26.60,54.50
822,2025-10-02,14:19:12,26.60,54.00
823,2025-10-02,14:19:32,26.60,53.40
824,2025-10-02,14:19:52,26.60,53.60
825,2025-10-02,14:20:12,26.70,53.20
826,2025-10-02,14:20:32,26.70,53.20
827,2025-10-02,14:20:52,26.70,53.40
828,2025-10-02,14:21:12,26.80,53.10
829,2025-10-02,14:21:32,26.80,52.80
830,2025-10-02,14:21:52,26.80,52.90
831,2025-10-02,14:22:11,26.80,53.00
832,2025-10-02,14:22:31,26.80,52.80
833,2025-10-02,14:22:51,26.80,52.90
834,2025-10-02,14:23:11,26.80,53.70
835,2025-10-02,14:23:31,26.80,54.40
836,2025-10-02,14:23:51,26.70,55.40
837,2025-10-02,14:24:11,26.70,55.80
838,2025-10-02,14:24:31,26.70,55.90
839,2025-10-02,14:24:51,26.70,56.00
840,2025-10-02,14:25:11,26.70,56.00
841,2025-10-02,14:25:31,26.70,56.20
842,2025-10-02,14:25:51,26.60,55.30
843,2025-10-02,14:26:11,26.60,55.40
844,2025-10-02,14:26:31,26.70,55.50
845,2025-10-02,14:26:51,26.60,54.80
846,2025-10-02,14:27:11,26.60,54.30
847,2025-10-02,14:27:31,26.60,54.30
848,2025-10-02,14:27:51,26.60,54.10
849,2025-10-02,14:28:11,26.60,53.80
850,2025-10-02,14:28:31,26.60,53.10
851,2025-10-02,14:28:51,26.60,53.00
852,2025-10-02,14:29:11,26.60,53.30
853,2025-10-02,14:29:31,26.60,53.30
854,2025-10-02,14:29:51,26.60,53.70
855,2025-10-02,14:30:11,26.60,53.10
856,2025-10-02,14:30:31,26.60,52.90
857,2025-10-02,14:30:51,26.70,53.10
858,2025-10-02,14:31:11,26.70,53.20
859,2025-10-02,14:31:31,26.70,52.60
860,2025-10-02,14:31:51,26.70,52.50
861,2025-10-02,14:32:11,26.70,52.60
862,2025-10-02,14:32:31,26.70,52.70
863,2025-10-02,14:32:51,26.80,52.90
864,2025-10-02,14:33:11,26.80,52.90
865,2025-10-02,14:33:31,26.80,52.90
866,2025-10-02,14:33:51,26.90,52.80
867,2025-10-02,14:34:11,26.90,53.00
868,2025-10-02,14:34:31,26.90,53.20
869,2025-10-02,14:34:51,26.90,53.20
870,2025-10-02,14:35:11,26.90,54.10
871,2025-10-02,14:35:31,26.90,55.10
872,2025-10-02,14:35:51,26.90,57.30
873,2025-10-02,14:36:11,26.90,58.00
874,2025-10-02,14:36:31,26.80,58.60
875,2025-10-02,14:36:51,26.80,57.30
876,2025-10-02,14:37:11,26.80,56.20
877,2025-10-02,14:37:31,26.80,55.40
878,2025-10-02,14:37:51,26.80,54.70
879,2025-10-02,14:38:11,26.80,54.50
880,2025-10-02,14:38:31,26.80,54.10
881,2025-10-02,14:38:51,26.80,54.70
882,2025-10-02,14:39:11,26.70,54.90
883,2025-10-02,14:39:31,26.70,55.20
884,2025-10-02,14:39:51,26.70,55.10
885,2025-10-02,14:40:11,26.70,54.30
886,2025-10-02,14:40:31,26.70,54.20
887,2025-10-02,14:40:51,26.70,54.50
888,2025-10-02,14:41:11,26.70,54.60
889,2025-10-02,14:41:31,26.70,54.80
890,2025-10-02,14:41:51,26.70,55.00
891,2025-10-02,14:42:11,26.70,54.90
892,2025-10-02,14:42:31,26.70,55.00
893,2025-10-02,14:42:51,26.70,54.60
894,2025-10-02,14:43:11,26.70,54.40
895,2025-10-02,14:43:31,26.70,54.40
896,2025-10-02,14:43:51,26.70,54.50
897,2025-10-02,14:44:11,26.70,54.30
898,2025-10-02,14:44:31,26.70,54.30
899,2025-10-02,14:44:51,26.60,54.60
900,2025-10-02,14:45:11,26.60,54.80
901,2025-10-02,14:45:31,26.60,54.90
902,2025-10-02,14:45:51,26.60,55.10
903,2025-10-02,14:46:11,26.60,54.90
904,2025-10-02,14:46:31,26.60,54.80
905,2025-10-02,14:46:51,26.60,54.90
906,2025-10-02,14:47:11,26.50,55.10
907,2025-10-02,14:47:31,26.50,54.90
908,2025-10-02,14:47:51,26.50,55.00
909,2025-10-02,14:48:11,26.50,55.10
910,2025-10-02,14:48:31,26.50,55.10
911,2025-10-02,14:48:51,26.40,55.20
912,2025-10-02,14:49:11,26.50,54.90
913,2025-10-02,14:49:31,26.40,55.00
914,2025-10-02,14:49:51,26.40,55.10
915,2025-10-02,14:50:11,26.50,55.40
916,2025-10-02,14:50:31,26.50,55.60
917,2025-10-02,14:50:51,26.50,55.10
918,2025-10-02,14:51:11,26.50,55.10
919,2025-10-02,14:51:31,26.50,55.30
920,2025-10-02,14:51:51,26.50,55.30
921,2025-10-02,14:52:11,26.40,55.50
922,2025-10-02,14:52:31,26.40,55.40
923,2025-10-02,14:52:51,26.40,55.20
924,2025-10-02,14:53:11,26.40,55.30
925,2025-10-02,14:53:31,26.40,55.30
926,2025-10-02,14:53:51,26.40,55.00
927,2025-10-02,14:54:11,26.40,55.30
928,2025-10-02,14:54:31,26.40,55.50
929,2025-10-02,14:54:51,26.40,55.20
930,2025-10-02,14:55:11,26.40,55.40
931,2025-10-02,14:55:31,26.40,54.90
932,2025-10-02,14:55:51,26.40,54.90
933,2025-10-02,14:56:11,26.40,54.70
934,2025-10-02,14:56:31,26.40,54.70
935,2025-10-02,14:56:51,26.30,54.90
936,2025-10-02,14:57:11,26.40,55.10
937,2025-10-02,14:57:31,26.40,55.00
938,2025-10-02,14:57:51,26.30,55.00
939,2025-10-02,14:58:11,26.30,55.30
940,2025-10-02,14:58:31,26.30,55.40
941,2025-10-02,14:58:51,26.30,55.30
942,2025-10-02,14:59:11,26.30,55.50
943,2025-10-02,14:59:31,26.30,55.70
944,2025-10-02,14:59:51,26.30,55.90
945,2025-10-02,15:00:11,26.30,56.10
946,2025-10-02,15:00:31,26.30,56.80
947,2025-10-02,15:00:51,26.30,56.60
948,2025-10-02,15:01:11,26.30,56.60
949,2025-10-02,15:01:31,26.30,56.80
950,2025-10-02,15:01:51,26.20,56.40
951,2025-10-02,15:02:11,26.20,55.80
952,2025-10-02,15:02:31,26.20,55.70
953,2025-10-02,15:02:51,26.20,55.70
954,2025-10-02,15:03:11,26.20,55.70
955,2025-10-02,15:03:31,26.20,55.90
956,2025-10-02,15:03:51,26.20,55.80
957,2025-10-02,15:04:11,26.20,55.70
958,2025-10-02,15:04:31,26.20,55.60
959,2025-10-02,15:04:51,26.20,55.70
960,2025-10-02,15:05:11,26.20,55.70
961,2025-10-02,15:05:31,26.20,55.80
962,2025-10-02,15:05:51,26.20,55.60
963,2025-10-02,15:06:11,26.20,55.80
964,2025-10-02,15:06:31,26.20,55.80
965,2025-10-02,15:06:51,26.20,55.80
966,2025-10-02,15:07:11,26.10,55.90
967,2025-10-02,15:07:31,26.10,55.90
968,2025-10-02,15:07:51,26.10,55.70
969,2025-10-02,15:08:11,26.10,55.50
970,2025-10-02,15:08:31,26.10,55.70
971,2025-10-02,15:08:51,26.10,55.90
972,2025-10-02,15:09:11,26.10,56.10
973,2025-10-02,15:09:31,26.10,56.20
974,2025-10-02,15:09:51,26.10,56.10
975,2025-10-02,15:10:11,26.10,56.00
976,2025-10-02,15:10:31,26.00,56.30
977,2025-10-02,15:10:51,26.00,56.50
978,2025-10-02,15:11:11,26.00,56.40
979,2025-10-02,15:11:31,26.00,56.10
980,2025-10-02,15:11:51,26.00,56.10
981,2025-10-02,15:12:11,26.00,56.20
982,2025-10-02,15:12:31,26.00,56.20
983,2025-10-02,15:12:51,26.00,56.10
984,2025-10-02,15:13:11,26.10,55.90
985,2025-10-02,15:13:31,26.10,55.40
986,2025-10-02,15:13:51,26.10,55.40
987,2025-10-02,15:14:11,26.10,55.40
988,2025-10-02,15:14:31,26.10,55.30
989,2025-10-02,15:14:51,26.10,55.20
990,2025-10-02,15:15:11,26.10,55.10
991,2025-10-02,15:15:31,26.10,55.10
992,2025-10-02,15:15:51,26.10,55.10
993,2025-10-02,15:16:11,26.10,55.20
994,2025-10-02,15:16:31,26.10,55.20
995,2025-10-02,15:16:51,26.10,55.20
996,2025-10-02,15:17:11,26.00,55.20
997,2025-10-02,15:17:31,26.10,55.30
998,2025-10-02,15:17:51,26.00,55.10
999,2025-10-02,15:18:11,26.00,55.20
1000,2025-10-02,15:18:31,26.00,55.10
1001,2025-10-02,15:18:51,26.00,55.20
1002,2025-10-02,15:19:11,26.00,55.20
1003,2025-10-02,15:19:31,26.00,55.10
1004,2025-10-02,15:19:51,26.00,55.10
1005,2025-10-02,15:20:11,26.00,55.20
1006,2025-10-02,15:20:31,26.00,55.40
1007,2025-10-02,15:20:51,26.00,55.40
1008,2025-10-02,15:21:11,26.10,55.10
1009,2025-10-02,15:21:31,26.00,55.10
1010,2025-10-02,15:21:51,26.00,55.10
1011,2025-10-02,15:22:11,26.00,55.20
1012,2025-10-02,15:22:31,26.00,55.00
1013,2025-10-02,15:22:51,26.00,55.10
1014,2025-10-02,15:23:11,26.00,55.10
1015,2025-10-02,15:23:31,26.00,55.00
1016,2025-10-02,15:23:51,26.00,55.10
1017,2025-10-02,15:24:11,25.90,55.20
1018,2025-10-02,15:24:31,25.90,55.30
1019,2025-10-02,15:24:51,25.90,55.40
1020,2025-10-02,15:25:11,25.90,55.60
1021,2025-10-02,15:25:31,26.00,55.50
1022,2025-10-02,15:25:51,25.90,55.30
1023,2025-10-02,15:26:11,25.90,55.00
1024,2025-10-02,15:26:31,25.90,55.10
1025,2025-10-02,15:26:51,25.90,55.20
1026,2025-10-02,15:27:11,25.90,55.10
1027,2025-10-02,15:27:31,25.80,55.30
1028,2025-10-02,15:27:51,25.80,55.10
1029,2025-10-02,15:28:11,25.80,55.20
1030,2025-10-02,15:28:31,25.80,55.20
1031,2025-10-02,15:28:51,25.80,55.10
1032,2025-10-02,15:29:11,25.80,55.30
1033,2025-10-02,15:29:31,25.80,55.20
1034,2025-10-02,15:29:51,25.80,55.30
1035,2025-10-02,15:30:11,25.80,55.10
1036,2025-10-02,15:30:31,25.80,55.10
1037,2025-10-02,15:30:51,25.80,55.10
1038,2025-10-02,15:31:11,25.80,55.30
1039,2025-10-02,15:31:31,25.80,55.30
1040,2025-10-02,15:31:51,25.80,55.30
1041,2025-10-02,15:32:11,25.70,55.30
1042,2025-10-02,15:32:31,25.70,55.40
1043,2025-10-02,15:32:51,25.70,55.30
1044,2025-10-02,15:33:11,25.70,55.40
1045,2025-10-02,15:33:31,25.70,55.50
1046,2025-10-02,15:33:51,25.70,55.50
1047,2025-10-02,15:34:11,25.70,55.40
1048,2025-10-02,15:34:31,25.70,55.40
1049,2025-10-02,15:34:51,25.70,55.40
1050,2025-10-02,15:35:11,25.70,55.30
1051,2025-10-02,15:35:31,25.70,55.10
1052,2025-10-02,15:35:51,25.70,55.20
1053,2025-10-02,15:36:11,25.70,55.30
1054,2025-10-02,15:36:31,25.70,55.30
1055,2025-10-02,15:36:51,25.70,55.40
1056,2025-10-02,15:37:11,25.70,55.50
1057,2025-10-02,15:37:31,25.70,55.50
1058,2025-10-02,15:37:51,25.70,55.50
1059,2025-10-02,15:38:11,25.70,55.70
1060,2025-10-02,15:38:31,25.70,56.00
1061,2025-10-02,15:38:51,25.60,56.10
1062,2025-10-02,15:39:11,25.70,56.10
1063,2025-10-02,15:39:31,25.70,56.10
1064,2025-10-02,15:39:51,25.60,56.20
1065,2025-10-02,15:40:11,25.60,56.40
1066,2025-10-02,15:40:31,25.60,56.60
1067,2025-10-02,15:40:51,25.60,56.70
1068,2025-10-02,15:41:11,25.60,56.70
1069,2025-10-02,15:41:31,25.60,56.80
1070,2025-10-02,15:41:51,25.60,57.00
1071,2025-10-02,15:42:10,25.60,57.00
1072,2025-10-02,15:42:30,25.60,57.10
1073,2025-10-02,15:42:50,25.60,57.20
1074,2025-10-02,15:43:10,25.60,57.30
1075,2025-10-02,15:43:30,25.50,57.40
1076,2025-10-02,15:43:50,25.50,57.40
1077,2025-10-02,15:44:10,25.50,57.40
1078,2025-10-02,15:44:30,25.50,57.60
1079,2025-10-02,15:44:50,25.50,57.70
1080,2025-10-02,15:45:10,25.50,57.80
1081,2025-10-02,15:45:30,25.50,57.80
1082,2025-10-02,15:45:50,25.50,57.80
1083,2025-10-02,15:46:10,25.50,57.80
1084,2025-10-02,15:46:30,25.40,58.00
1085,2025-10-02,15:46:50,25.40,57.90
1086,2025-10-02,15:47:10,25.40,57.90
1087,2025-10-02,15:47:30,25.40,57.90
1088,2025-10-02,15:47:50,25.30,58.00
1089,2025-10-02,15:48:10,25.30,58.10
1090,2025-10-02,15:48:30,25.30,58.00
1091,2025-10-02,15:48:50,25.30,57.90
1092,2025-10-02,15:49:10,25.30,58.00
1093,2025-10-02,15:49:30,25.30,58.00
1094,2025-10-02,15:49:50,25.20,58.00
1095,2025-10-02,15:50:10,25.20,58.10
1096,2025-10-02,15:50:30,25.20,58.40
1097,2025-10-02,15:50:50,25.20,58.50
1098,2025-10-02,15:51:10,25.20,58.50
1099,2025-10-02,15:51:30,25.10,58.40
1100,2025-10-02,15:51:50,25.10,58.60
1101,2025-10-02,15:52:10,25.00,58.70
1102,2025-10-02,15:52:30,25.00,58.90
1103,2025-10-02,15:52:50,25.00,58.80
1104,2025-10-02,15:53:10,25.00,58.90
1105,2025-10-02,15:53:30,25.00,58.90
1106,2025-10-02,15:53:50,24.90,59.00
1107,2025-10-02,15:54:10,24.90,59.10
1108,2025-10-02,15:54:30,24.90,59.20
1109,2025-10-02,15:54:50,24.90,59.30
1110,2025-10-02,15:55:10,24.80,59.40
1111,2025-10-02,15:55:30,24.80,59.50
1112,2025-10-02,15:55:50,24.80,59.70
1113,2025-10-02,15:56:10,24.80,59.70
1114,2025-10-02,15:56:30,24.80,59.70
1115,2025-10-02,15:56:50,24.80,59.70
1116,2025-10-02,15:57:10,24.80,59.70
1117,2025-10-02,15:57:30,24.70,59.70
1118,2025-10-02,15:57:50,24.70,59.80
1119,2025-10-02,15:58:10,24.70,59.80
1120,2025-10-02,15:58:30,24.70,59.80
1121,2025-10-02,15:58:50,24.70,59.40
1122,2025-10-02,15:59:10,24.70,59.20
1123,2025-10-02,15:59:30,24.70,59.00
1124,2025-10-02,15:59:50,24.70,59.10
1125,2025-10-02,16:00:10,24.70,59.00
1126,2025-10-02,16:00:30,24.70,59.20
1127,2025-10-02,16:00:50,24.70,59.30
1128,2025-10-02,16:01:10,24.70,59.40
1129,2025-10-02,16:01:30,24.70,59.70
1130,2025-10-02,16:01:50,24.70,59.50
1131,2025-10-02,16:02:10,24.70,59.50
1132,2025-10-02,16:02:30,24.70,59.50
1133,2025-10-02,16:02:50,24.70,59.40
1134,2025-10-02,16:03:10,24.60,59.40
1135,2025-10-02,16:03:30,24.60,59.40
1136,2025-10-02,16:03:50,24.60,59.40
1137,2025-10-02,16:04:10,24.60,59.50
1138,2025-10-02,16:04:30,24.60,59.50
1139,2025-10-02,16:04:50,24.60,59.50
1140,2025-10-02,16:05:10,24.60,59.60
1141,2025-10-02,16:05:30,24.50,59.60
1142,2025-10-02,16:05:50,24.50,59.80
1143,2025-10-02,16:06:10,24.50,60.00
1144,2025-10-02,16:06:30,24.50,60.00
1145,2025-10-02,16:06:50,24.50,60.10
1146,2025-10-02,16:07:10,24.50,60.20
1147,2025-10-02,16:07:30,24.50,60.20
1148,2025-10-02,16:07:50,24.50,60.20
1149,2025-10-02,16:08:10,24.50,60.30
1150,2025-10-02,16:08:30,24.40,60.40
1151,2025-10-02,16:08:50,24.40,60.50
1152,2025-10-02,16:09:10,24.40,60.60
1153,2025-10-02,16:09:30,24.40,60.50
1154,2025-10-02,16:09:50,24.40,60.60
1155,2025-10-02,16:10:10,24.40,60.70
1156,2025-10-02,16:10:30,24.40,60.80
1157,2025-10-02,16:10:50,24.30,60.60
1158,2025-10-02,16:11:10,24.30,60.80
1159,2025-10-02,16:11:30,24.30,60.80
1160,2025-10-02,16:11:50,24.30,60.80
1161,2025-10-02,16:12:10,24.20,60.80
1162,2025-10-02,16:12:30,24.30,60.90
1163,2025-10-02,16:12:50,24.20,60.80
1164,2025-10-02,16:13:10,24.20,61.00
1165,2025-10-02,16:13:30,24.20,61.00
1166,2025-10-02,16:13:50,24.20,61.00
1167,2025-10-02,16:14:10,24.20,61.10
1168,2025-10-02,16:14:30,24.20,61.20
1169,2025-10-02,16:14:50,24.20,61.20
1170,2025-10-02,16:15:10,24.20,61.20
1171,2025-10-02,16:15:30,24.10,61.30
1172,2025-10-02,16:15:50,24.10,61.40
1173,2025-10-02,16:16:10,24.10,61.40
1174,2025-10-02,16:16:30,24.10,61.40
1175,2025-10-02,16:16:50,24.10,61.30
1176,2025-10-02,16:17:10,24.10,61.30
1177,2025-10-02,16:17:30,24.10,61.30
1178,2025-10-02,16:17:50,24.10,61.40
1179,2025-10-02,16:18:10,24.10,61.50
1180,2025-10-02,16:18:30,24.10,61.40
1181,2025-10-02,16:18:50,24.10,61.40
1182,2025-10-02,16:19:10,24.10,61.40
1183,2025-10-02,16:19:30,24.10,61.60
1184,2025-10-02,16:19:50,24.00,61.50
1185,2025-10-02,16:20:10,24.10,61.60
1186,2025-10-02,16:20:30,24.00,61.50
1187,2025-10-02,16:20:50,24.00,61.50
1188,2025-10-02,16:21:10,24.00,61.60
1189,2025-10-02,16:21:30,24.00,61.40
1190,2025-10-02,16:21:50,24.00,61.50
1191,2025-10-02,16:22:10,24.00,61.50
1192,2025-10-02,16:22:30,24.00,61.60
1193,2025-10-02,16:22:50,24.00,61.70
1194,2025-10-02,16:23:10,24.00,61.70
1195,2025-10-02,16:23:30,23.90,61.60
1196,2025-10-02,16:23:50,24.00,61.60
1197,2025-10-02,16:24:10,24.00,61.80
1198,2025-10-02,16:24:30,23.90,61.80
1199,2025-10-02,16:24:50,23.90,61.90
